run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
72,LogisticRegression,SIFT_limited,500,None,1,False,8,[16],0.3348182210087656,0.30879815986198966,0.34444604109785887,0.29672225416906267,0.34305835010060365,0.2925287356321839,0.3416211555044553,0.2971264367816092,0.33817188847369933,0.29310344827586204,0.34042313123707657,0.003494182508083394,0.2976558069441415,0.005870512955121963,0.3412278684755116,0.29045454545454547,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
73,LogisticRegression,SIFT_limited,500,None,1,False,8,[16],0.44374191694208936,0.3461759631972398,0.44733438712458684,0.33352501437607823,0.44782983615981603,0.314367816091954,0.4472549583213567,0.33045977011494254,0.45271629778672035,0.335632183908046,0.4477754792669139,0.002868789698757951,0.33203214953765214,0.010293079333811964,0.4364221660151759,0.2990909090909091,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
74,LogisticRegression,SIFT_limited,500,None,1,False,8,[16],0.5190400919672367,0.30017251293847036,0.5144417301336399,0.2978723404255319,0.5160965794768612,0.2971264367816092,0.5159528600172464,0.29770114942528736,0.5150905432595574,0.32873563218390806,0.5161243609709082,0.001576813066047954,0.3043216143509614,0.012251151615504448,0.48838813520349506,0.2927272727272727,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
75,LogisticRegression,SIFT_limited,500,square,2,False,8,[16],0.4108348900704124,0.35020126509488214,0.4207501077741055,0.32259919493962047,0.4104627766599598,0.3482758620689655,0.4126185685541822,0.3258620689655172,0.40686979016958896,0.34367816091954023,0.4123072266456497,0.004615509976263346,0.3381233103977051,0.011585714148372105,0.40503564037709816,0.32272727272727275,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
76,LogisticRegression,SIFT_limited,500,square,2,False,8,[16],0.5670354936054031,0.3421506612995975,0.5678976864492025,0.33525014376078205,0.5732969244035643,0.3275862068965517,0.569272779534349,0.3408045977011494,0.5753089968381719,0.34195402298850575,0.5705623761661383,0.0032003341458188683,0.33754912652931723,0.005580688434017191,0.5473672108530697,0.3240909090909091,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
77,LogisticRegression,SIFT_limited,500,square,2,False,8,[16],0.7062796378790056,0.2742955721679126,0.7026871676965081,0.27602070155261643,0.6970393791319345,0.29310344827586204,0.7058062661684392,0.28908045977011493,0.6963207818338603,0.2793103448275862,0.7016266465419496,0.004229408382165439,0.28236210531881845,0.007417659144913511,0.6360082777650035,0.2868181818181818,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
78,LogisticRegression,AKAZE_standard,500,None,1,False,8,[16],0.27980990783410137,0.21104082806210467,0.27594645170577226,0.2108294930875576,0.273866090712743,0.19217491369390102,0.279976968475601,0.201036866359447,0.27557922003165924,0.20126874279123413,0.2770357277519754,0.002437273399806621,0.20327016879884888,0.007065756304616672,0.2719106299666014,0.19554342883128695,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
79,LogisticRegression,AKAZE_standard,500,None,1,False,8,[16],0.3585829493087558,0.18228867165037377,0.3551173168274075,0.19412442396313365,0.3592512598992081,0.19332566168009205,0.36346624442205266,0.19009216589861752,0.35774931644840985,0.19896193771626297,0.3588334173811668,0.0027086930861209943,0.19175857218169598,0.005520822857975479,0.34043533341011173,0.19099590723055934,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
80,LogisticRegression,AKAZE_standard,500,None,1,False,8,[16],0.3798963133640553,0.16733755031627373,0.38462645746365337,0.1728110599078341,0.3853131749460043,0.1720368239355581,0.3852022455736289,0.15610599078341014,0.38278889048784,0.17993079584775087,0.38356541636703645,0.0020457266385402947,0.16964444415816538,0.007876184944062005,0.35206725786018656,0.1755343337880855,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
81,LogisticRegression,AKAZE_standard,500,square,2,False,8,[16],0.34619815668202764,0.21794134560092007,0.35137469411256655,0.22638248847926268,0.3490280777537797,0.21288837744533948,0.35267021736001153,0.2108294930875576,0.34954669736652755,0.22722029988465975,0.3497635686549826,0.0022065572502394074,0.2190524008995479,0.006742263709799722,0.33813198203385925,0.21691678035470668,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
